Name,Lat,Long,Lat/Long,Price
ADELINA'S 159 GREENPOINT AVENUE New York NY 11222,40.7304565,-73.9534064,"{lng=-73.95340639999999, lat=40.7304565}",$5.00 
H I T DELI 150 WEST 28 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}",$6.25 
DANNY & ANDY DELI 233 SCHERMERHORN STREET New York NY 11201,40.6886584,-73.9845664,"{lng=-73.98456639999999, lat=40.6886584}",$6.00 
EL JACAL MEXICANO DELI 182-11A JAMAICA AVENUE New York NY 11423,40.708853,-73.7786057,"{lng=-73.7786057, lat=40.708853}",$6.00 
SUNSET DELI & GRILL 5423 5 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}",$4.75 
LA BAGEL DELIGHT 122 7 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}",$4.75 
SAHER GOURMET DELI & GROCERY 88-20 VAN WYCK EXPRESSWAY New York NY 11418,40.701606,-73.816681,"{lng=-73.816681, lat=40.70160600000001}",$3.50 
BEST DELI 147-45 182 STREET New York NY 11413,40.6679426,-73.7536695,"{lng=-73.7536695, lat=40.6679426}",$4.50 
ALEX CAFE & DELI 1018 LEXINGTON AVENUE New York NY 10021,40.771032,-73.962076,"{lng=-73.962076, lat=40.771032}",$5.25 
696 GOURMET DELI 696 3 AVENUE New York NY 10017,40.7519846,-73.9697795,"{lng=-73.9697795, lat=40.7519846}",$6.00 
ACE HOT BAGEL & DELI 253-05 NORTHERN BOULEVARD New York NY 11362,40.7689482,-73.7368389,"{lng=-73.73683890000001, lat=40.7689482}",$5.25 
REDWOOD DELI 11818 QUEENS BOULEVARD New York NY 11375,40.714413,-73.83207,"{lng=-73.83207, lat=40.714413}",$5.75 
HARLEM DELIGHT 52 EAST 125 STREET New York NY 10035,40.794065,-73.9271644,"{lng=-73.9271644, lat=40.794065}",$4.00 
THE PASTELILLOS HOUSE & DELI 613 EAST 138 STREET New York NY 10454,40.8022594,-73.9154069,"{lng=-73.9154069, lat=40.8022594}",$3.50 
SPARTA DELI AND RESTUARANT 31-46 GREENPOINT AVENUE New York NY 11101,40.734715,-73.936289,"{lng=-73.936289, lat=40.734715}",$6.50 
AIR BAR/ NY DELI/ TIM HORTONS 9340 SUTPHIN BOULEVARD New York NY 11435,40.7004278,-73.8076792,"{lng=-73.8076792, lat=40.7004278}",$3.25 
TULCIMEX DELI RESTAURANT 2559 BOSTON ROAD New York NY 10467,40.8647293,-73.8636097,"{lng=-73.8636097, lat=40.8647293}",$6.00 
THIRD AVE CAR WASH & DELICATESSEN 3455 3 AVENUE New York NY 10456,40.8310224,-73.9095279,"{lng=-73.9095279, lat=40.83102239999999}",$3.75 
PALMA TACOS DELI 142 AVENUE U New York NY 11223,40.596087,-73.979035,"{lng=-73.979035, lat=40.596087}",$5.00 
2058 DELI AND GROCERY 2058 LEXINGTON AVENUE New York NY 10035,40.8042647,-73.9377535,"{lng=-73.9377535, lat=40.8042647}",$5.00 
MADISON DELI 420 MADISON AVENUE New York NY 10017,40.7570304,-73.976501,"{lng=-73.976501, lat=40.7570304}",$3.00 
Tony's Deli Grocery 70-68 KISSENA BOULEVARD New York NY 11367,40.7300427,-73.815368,"{lng=-73.81536799999999, lat=40.7300427}",$5.75 
GINA'S PIZZAERIA/ DELI 3905 5 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}",$4.50 
NOT GUILTY DELICATESSEN 19 HYATT STREET New York NY 10301,40.6420199,-74.0773161,"{lng=-74.07731609999999, lat=40.6420199}",$4.75 
LAS NUEVAS DELICIAS DE ACAPULCO. 76-15 JAMAICA AVENUE New York NY 11421,40.6926818,-73.8567053,"{lng=-73.8567053, lat=40.6926818}",$6.50 
SERGIO'S PIZZA & DELI 48-03 DITMARS BOULEVARD New York NY 11105,40.769349,-73.900712,"{lng=-73.900712, lat=40.769349}",$3.75 
DELISH BY AMERIVENTS 4701 111 STREET New York NY 11368,40.7506343,-73.8477874,"{lng=-73.8477874, lat=40.7506343}",$6.25 
GEORGE'S DELI 53-05A 65 PLACE New York NY 11378,40.7224092,-73.9095279,"{lng=-73.9095279, lat=40.7224092}",$4.75 
DELI EL BIGOTES 3 EAST 31 STREET New York NY 11226,40.6470923,-73.9536163,"{lng=-73.9536163, lat=40.6470923}",$5.50 
REGGAE SUN DELIGHTS A NATURAL JUICE BAR 227229 WEST 145 STREET New York NY 10039,40.8288377,-73.9374517,"{lng=-73.9374517, lat=40.8288377}",$6.00 
PRONTO DELI 5203 METROPOLITAN AVENUE New York NY 11385,40.7128071,-73.9033761,"{lng=-73.9033761, lat=40.7128071}",$4.00 
HUNTS POINT JUICE BAR & DELI 620 MANIDA STREET New York NY 10474,40.8122455,-73.8875399,"{lng=-73.8875399, lat=40.8122455}",$3.25 
CAFE MAX & DELI 165-20 ARCHER AVENUE New York NY 11433,40.704094,-73.792957,"{lng=-73.792957, lat=40.704094}",$4.75 
"CALIENTITO DELI, RESTAURANT & LOUNGE BAR 141 LINCOLN AVENUE New York NY 10454",40.6867827,-73.8700462,"{lng=-73.8700462, lat=40.68678269999999}",$3.25 
ROMA DELI 76-14 21 AVENUE New York NY 11370,40.7594109,-73.8918897,"{lng=-73.8918897, lat=40.7594109}",$4.75 
PARSONS DELI & GROCERY 155-27 JAMAICA AVENUE New York NY 11432,40.7050092,-73.7960789,"{lng=-73.7960789, lat=40.7050092}",$6.75 
NEW SAM'S DELI 30 MULBERRY STREET New York NY 10013,40.7145532,-73.9995201,"{lng=-73.9995201, lat=40.7145532}",$4.00 
TASTY DELI 4020 BROADWAY New York NY 10032,40.8416522,-73.9388945,"{lng=-73.9388945, lat=40.8416522}",$5.50 
GRACE & SUNG 7 STARS DELI 57 FRONT STREET New York NY 11201,40.7026834,-73.991288,"{lng=-73.991288, lat=40.7026834}",$4.75 
BACK TO JOHN'S DELI 423 3 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}",$6.00 
D'ANNA'S DELI & PIZZERIA 169-08 CROCHERON AVENUE New York NY 11358,40.762531,-73.7967199,"{lng=-73.7967199, lat=40.762531}",$6.75 
AMALI DELI INC 1569 BRONXDALE AVENUE New York NY 10462,40.8430375,-73.8558999,"{lng=-73.8558999, lat=40.8430375}",$4.75 
J G DELI GROCERY 645 2 AVENUE New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}",$3.50 
MERIT DELI RESTAURANT 32-02 37 AVENUE New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}",$3.25 
DELICIAS BAKERY 215 EAST 167 STREET New York NY 10456,40.8310224,-73.9095279,"{lng=-73.9095279, lat=40.83102239999999}",$6.50 
DE DELI 696 CONEY ISLAND AVE New York NY 11218,40.6405079,-73.969487,"{lng=-73.969487, lat=40.6405079}",$5.50 
Caribbean Jerkee's Delight 932 UTICA AVENUE New York NY 11203,40.650339,-73.9305849,"{lng=-73.93058490000001, lat=40.650339}",$3.75 
NOUVEAU DELIGHTS RESTAURANT 1368 FLATBUSH AVENUE New York NY 11210,40.636818,-73.952388,"{lng=-73.952388, lat=40.636818}",$3.75 
PD GROCERY & DELI 201-01 LINDEN BOULEVARD New York NY 11412,40.694972,-73.751253,"{lng=-73.75125299999999, lat=40.694972}",$3.25 
OLYMPIA STAR DELI 761 AVENUE OF THE AMERICAS New York NY 10010,40.7443235,-73.9917802,"{lng=-73.9917802, lat=40.7443235}",$5.50 
LAS MARGARITAS DELI GROCERY 1738 BATH AVENUE New York NY 11214,40.604355,-74.007446,"{lng=-74.007446, lat=40.604355}",$5.00 
DELI & GROCERY 666 6 AVENUE New York NY 10010,40.7388319,-73.9815337,"{lng=-73.98153370000001, lat=40.7388319}",$5.00 
HEALTHDELICIOUS 1964 86 STREET New York NY 11214,40.6042332,-74.0025999,"{lng=-74.00259989999999, lat=40.6042332}",$3.00 
DELICIAS AMBATENAS 68-24 ROOSEVELT AVENUE New York NY 11377,40.7453694,-73.9058951,"{lng=-73.9058951, lat=40.7453694}",$4.50 
416 NEW BRIGHTON DELI 416A JERSEY STREET New York NY 10301,40.638141,-74.087926,"{lng=-74.087926, lat=40.638141}",$5.75 
STILLWELL DELI 1579 STILLWELL AVENUE New York NY 10461,40.8549125,-73.8417718,"{lng=-73.8417718, lat=40.8549125}",$6.25 
DELIS 48 48 WEST 48 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$5.50 
INTERSTATE 495 DELI 183-01 HORACE HARDING EXPRESSWAY New York NY 11365,40.74012,-73.791185,"{lng=-73.791185, lat=40.74012}",$4.00 
B&W DELI GROCERY 373 west 34th st New York NY 10001,40.7533322,-73.9961309,"{lng=-73.9961309, lat=40.7533322}",$4.00 
VICTOR'S COFFEE SHOP DELI & RESTAURANT 125-12 ROCKAWAY BOULEVARD New York NY 11420,40.675042,-73.812224,"{lng=-73.812224, lat=40.675042}",$5.50 
DELIZIA 92 1762 2 AVENUE New York NY 10128,40.7826039,-73.9506774,"{lng=-73.9506774, lat=40.7826039}",$6.75 
SANTA ANA DELI & GROCERY 171 IRVING AVENUE New York NY 11237,40.702365,-73.919742,"{lng=-73.919742, lat=40.702365}",$6.50 
ARIANA DELI 7311 AMBOY ROAD New York NY 10307,40.511494,-74.2412493,"{lng=-74.24124929999999, lat=40.511494}",$3.25 
GEMELLI ITALIAN DELI 133-11 CROSSBAY BOULEVARD New York NY 11417,40.7048296,-73.8160989,"{lng=-73.8160989, lat=40.7048296}",$3.25 
K N MI DELICIA BAKERY COFFEE SHOP II CORP 936 MORRIS AVENUE New York NY 10456,40.8273664,-73.9172021,"{lng=-73.9172021, lat=40.8273664}",$4.00 
BIG APPLE RESTAURANT DELI CAFE 1567A PITKIN AVENUE New York NY 11212,40.6689674,-73.9155736,"{lng=-73.9155736, lat=40.6689674}",$6.75 
CONTINENTAL DELI 47-08 48 STREET New York NY 11377,40.7413334,-73.9036487,"{lng=-73.90364869999999, lat=40.74133339999999}",$6.25 
Leo's Deli Grill 604 EAST 102 STREET New York NY 11236,40.6387196,-73.8948295,"{lng=-73.8948295, lat=40.63871959999999}",$6.50 
DHAKA DELI 136 EAST 28 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}",$5.00 
BUSY CORNER DELI 345 FLUSHING AVENUE New York NY 11205,40.6983456,-73.9617513,"{lng=-73.9617513, lat=40.6983456}",$5.75 
J & C DELICIAS 37-61 79 STREET New York NY 11372,40.7527924,-73.8801301,"{lng=-73.8801301, lat=40.7527924}",$5.25 
SUPER TIGER DELI 47-01 FRANCIS LEWIS BOULEVARD New York NY 11361,40.753102,-73.779954,"{lng=-73.779954, lat=40.753102}",$5.00 
Delilah's Steaks 55 MCGUINNESS BLVD S New York NY 11222,40.7213819,-73.9458269,"{lng=-73.9458269, lat=40.7213819}",$5.50 
CHERRY VALLEY DELI 29-Dec 150 STREET New York NY 11357,40.7850656,-73.8124984,"{lng=-73.8124984, lat=40.7850656}",$5.50 
395 EAST 149TH DELI GROCERY 395 EAST 149 STREET New York NY 10455,40.8147803,-73.9080581,"{lng=-73.90805809999999, lat=40.8147803}",$4.75 
AL-ARAF HALAL FRIED CHICKEN AND FROZEN DELIGHTS 76-03 37 AVENUE New York NY 11372,40.7527924,-73.8801301,"{lng=-73.8801301, lat=40.7527924}",$6.00 
SUSHI AND DELI BOX 68 WEST 39 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$4.25 
A&J GROCERY & DELI 106 DEKALB AVENUE New York NY 11201,40.6896451,-73.9784447,"{lng=-73.9784447, lat=40.6896451}",$5.00 
MIKROM DELI RESTAURANT CORP 10013 FOSTER AVENUE New York NY 11236,40.650258,-73.903184,"{lng=-73.90318400000001, lat=40.650258}",$4.00 
Max's Deli 2623 ATLANTIC AVENUE New York NY 11207,40.67594,-73.897615,"{lng=-73.897615, lat=40.67594}",$4.25 
SZECHUAN DELIGHT 709 86 STREET New York NY 11228,40.6137658,-74.0153231,"{lng=-74.0153231, lat=40.6137658}",$6.75 
J & LEE'S DELI 214 EAST 188 STREET New York NY 10458,40.8621792,-73.88601,"{lng=-73.88601, lat=40.8621792}",$5.00 
CARNEGIE DELI EAST 4 PENNSYLVANIA PLAZA New York NY 10001,40.7508707,-73.9942661,"{lng=-73.99426609999999, lat=40.7508707}",$6.50 
YUMMY CHINESE DELICACY 1717 CORNELIA STREET New York NY 11385,40.7003481,-73.9054698,"{lng=-73.90546979999999, lat=40.7003481}",$4.50 
NEW YORK NICK'S DELI 1019 MCDONALD AVENUE New York NY 11230,40.6290173,-73.976952,"{lng=-73.976952, lat=40.6290173}",$4.75 
GREENPOINT DELI 31-24 GREENPOINT AVENUE New York NY 11101,40.7345147,-73.9370597,"{lng=-73.93705969999999, lat=40.7345147}",$3.25 
MARIO GOURMET DELI 934 AMSTERDAM AVENUE New York NY 10025,40.8003949,-73.9660208,"{lng=-73.9660208, lat=40.8003949}",$4.00 
MORELOS BAKERY & DELI 6802 20 AVENUE New York NY 11204,40.6195067,-73.9859414,"{lng=-73.9859414, lat=40.6195067}",$4.50 
CLOISTERS DELI 7 HENSHAW ST New York NY 10034,40.8667648,-73.9300771,"{lng=-73.93007709999999, lat=40.8667648}",$3.50 
Jimmy Deli Grill 2254 EAST TREMONT AVENUE New York NY 10462,40.8421523,-73.855619,"{lng=-73.85561899999999, lat=40.8421523}",$5.00 
JOHN'S DELI 2438 STILLWELL AVENUE New York NY 11223,40.5878885,-73.9839082,"{lng=-73.9839082, lat=40.5878885}",$4.50 
C & C ITALIAN DELI 14919 CENTERVILLE STREET New York NY 11417,40.670626,-73.8383048,"{lng=-73.8383048, lat=40.670626}",$3.50 
BOCBOC CHICKEN DELICIOUS 9015 QUEENS BOULEVARD New York NY 11373,40.7342757,-73.8706606,"{lng=-73.8706606, lat=40.7342757}",$6.50 
JOHN'S DELI 173 NEW DORP LANE New York NY 10306,40.5734939,-74.114895,"{lng=-74.11489499999999, lat=40.5734939}",$5.75 
BING DELI GROCERY 1415 GRAVESEND NECK ROAD New York NY 11229,40.59496,-73.956072,"{lng=-73.95607199999999, lat=40.59496}",$6.25 
MY CITY DELI 8449 164TH ST New York NY 11432,40.7115177,-73.8006796,"{lng=-73.80067960000001, lat=40.7115177}",$3.75 
ALTON'S PIZZA & DELI 73-18 NORTHERN BOULEVARD New York NY 11372,40.7546431,-73.8935344,"{lng=-73.8935344, lat=40.7546431}",$5.50 
GOOD VIEW DELICIOUS BAKERY 4518 8 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}",$5.00 
RAE'S DELI 26 WEST 33 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}",$4.00 
COLUMBUS DELICATESSEN 6610 18 AVENUE New York NY 11204,40.6195067,-73.9859414,"{lng=-73.9859414, lat=40.6195067}",$6.75 
LA ADELITA MEXICAN RESTAURANT 5222 ROOSEVELT AVENUE New York NY 11377,40.7442131,-73.911656,"{lng=-73.911656, lat=40.7442131}",$5.00 
BM DELI & GROCERY 1916 3 AVENUE New York NY 10029,40.7916407,-73.9447994,"{lng=-73.9447994, lat=40.79164069999999}",$4.00 
LUNCH BOX DELI 13308 35TH AVE New York NY 11354,40.7638069,-73.8345111,"{lng=-73.8345111, lat=40.7638069}",$4.50 
HOMEFRONT DELI 41 EAST 41 STREET New York NY 10017,40.7519846,-73.9697795,"{lng=-73.9697795, lat=40.7519846}",$6.50 
FRESCO DELI CORP 3306 QUEENS BOULEVARD New York NY 11101,40.7443264,-73.931445,"{lng=-73.931445, lat=40.7443264}",$3.25 
ANDY'S DELI 291 BROADWAY New York NY 10007,40.7149312,-74.0059932,"{lng=-74.00599319999999, lat=40.7149312}",$5.00 
CHINA DELIGHT 4009 5 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}",$5.00 
DAVID'S K DELI 620 ATLANTIC AVENUE New York NY 11217,40.6831182,-73.9752303,"{lng=-73.97523029999999, lat=40.6831182}",$5.00 
Q AND N DELI FOOD 23059 INTL AIRPORT CENTER BLVD New York NY 11413,40.7424947,-73.9599073,"{lng=-73.9599073, lat=40.74249469999999}",$5.00 
REGO PARK DELI & PASTRY 9734 63 ROAD New York NY 11374,40.7255722,-73.8624893,"{lng=-73.8624893, lat=40.72557219999999}",$4.50 
IMPERIAL RESTAURANT DELI 2456 WILLIAMSBRIDGE ROAD New York NY 10469,40.8621296,-73.8576958,"{lng=-73.8576958, lat=40.8621296}",$4.50 
DELICIAS BAKERY & RESTAURANT 103-07 ROOSEVELT AVENUE New York NY 11368,40.7499163,-73.8624952,"{lng=-73.8624952, lat=40.7499163}",$5.75 
HILLSIDE DELICATESSEN AND CATERERS 241-06 HILLSIDE AVENUE New York NY 11426,40.7340603,-73.7235156,"{lng=-73.7235156, lat=40.7340603}",$4.75 
EL AZTECA RINCON DELI 47-16 GREENPOINT AVENUE New York NY 11104,40.742454,-73.917269,"{lng=-73.917269, lat=40.742454}",$5.50 
CHARLEY DELI AND KITCHEN 145-27 228 STREET New York NY 11413,40.6679426,-73.7536695,"{lng=-73.7536695, lat=40.6679426}",$6.00 
CRISTINA DELI 1237 150TH ST New York NY 11357,40.7898638,-73.8141923,"{lng=-73.8141923, lat=40.7898638}",$5.50 
COFFEE SHOP DELI 79-25 COOPER AVENUE New York NY 11385,40.7084143,-73.8720248,"{lng=-73.87202479999999, lat=40.7084143}",$6.00 
HOT & CRUSTY BAKERDELI 1201 2 AVENUE New York NY 10065,40.7645239,-73.9624327,"{lng=-73.96243270000001, lat=40.7645239}",$4.00 
CARIBBEAN DELI CUISINE 14-46 COLLEGE POINT BOULEVARD New York NY 11356,40.7846918,-73.8459935,"{lng=-73.84599349999999, lat=40.7846918}",$6.25 
FlOR DELICIA RESTAURANT 807 HUNTS POINT AVENUE New York NY 10474,40.8171134,-73.8883175,"{lng=-73.8883175, lat=40.8171134}",$3.00 
DELICIOUS PLACE 67-06 FRESH POND ROAD New York NY 11385,40.7055988,-73.8968224,"{lng=-73.89682239999999, lat=40.7055988}",$3.50 
809 PERFECT DELI. 62-05 30 AVENUE New York NY 11377,40.7413334,-73.9036487,"{lng=-73.90364869999999, lat=40.74133339999999}",$3.50 
DELI PIZZA PIZZERIA & TAQUERIA 70-20 35 AVENUE New York NY 11372,40.7527924,-73.8801301,"{lng=-73.8801301, lat=40.7527924}",$4.50 
BALLI DELI & SALAD BAR 2616 OCEAN PARKWAY New York NY 11235,40.586171,-73.96687,"{lng=-73.96687, lat=40.586171}",$3.25 
MARINA GOURMET DELI. 246 EAST 23 STREET New York NY 10010,40.7388319,-73.9815337,"{lng=-73.98153370000001, lat=40.7388319}",$3.75 
LA DELICIA EN PAN DE BONO 2 64-03 ROOSEVELT AVENUE New York NY 11377,40.7461355,-73.8997672,"{lng=-73.8997672, lat=40.7461355}",$6.75 
Q TRAIN DELI 1825 CHURCH AVENUE New York NY 11226,40.649923,-73.962418,"{lng=-73.962418, lat=40.649923}",$5.50 
WALTERS DELI 70-11 GRAND AVENUE New York NY 11378,40.727796,-73.89279,"{lng=-73.89279, lat=40.727796}",$4.75 
LAS DELICIAS 217-19 JAMAICA AVENUE New York NY 11428,40.71813,-73.737306,"{lng=-73.73730599999999, lat=40.71813}",$4.75 
EL BLOQUE DELI 132-07 JAMAICA AVENUE New York NY 11418,40.7021956,-73.8200554,"{lng=-73.8200554, lat=40.7021956}",$3.00 
TASTY DELICIOUS WEST INDIAN BAKERY & RESTAURANT 1397 ROCKAWAY PARKWAY New York NY 11236,40.6458011,-73.9028605,"{lng=-73.9028605, lat=40.6458011}",$3.00 
PERALTA'S DELI & GRILL 144 NEPTUNE AVENUE New York NY 11235,40.5821385,-73.9590144,"{lng=-73.9590144, lat=40.58213850000001}",$5.25 
DAD DELI & CAFE 59-24 KISSENA BOULEVARD New York NY 11355,40.740155,-73.815447,"{lng=-73.81544699999999, lat=40.740155}",$6.75 
JOHN'S DELI 2033 STILLWELL AVENUE New York NY 11223,40.5971199,-73.984982,"{lng=-73.984982, lat=40.5971199}",$3.50 
DMV Deli Express 1332 COMMERCE AVENUE New York NY 10461,40.836262,-73.8401027,"{lng=-73.8401027, lat=40.836262}",$4.75 
ROSEDALE DELICATESSEN 243-04 MERRICK BOULEVARD New York NY 11422,40.67372,-73.730564,"{lng=-73.730564, lat=40.67372}",$6.50 
STIFF WEASEL GRILL + DELI 5993 BROADWAY New York NY 10463,40.8896066,-73.8983127,"{lng=-73.8983127, lat=40.8896066}",$4.75 
ROBERTS DELIGHT CARIBBEAN & AMERICAN RESTAURANT 13-30 BEACH CHANNEL DRIVE New York NY 11691,40.6061718,-73.7545604,"{lng=-73.7545604, lat=40.6061718}",$6.75 
ROCCO'S ITALIAN DELI 1323 RANDALL AVENUE New York NY 10474,40.812647,-73.884814,"{lng=-73.88481399999999, lat=40.812647}",$3.00 
DELICIAS COLOMBIANAS BAKERY 37-03 82 STREET New York NY 11372,40.7527924,-73.8801301,"{lng=-73.8801301, lat=40.7527924}",$4.50 
L.I.C. BROADWAY DELI & GROCERY CORP. 14-21 BROADWAY New York NY 11106,40.766139,-73.932716,"{lng=-73.932716, lat=40.766139}",$6.75 
EDDIE'S DELI & PIZZA LLC 184 EAST 116 STREET New York NY 10029,40.7916407,-73.9447994,"{lng=-73.9447994, lat=40.79164069999999}",$3.00 
BULLPEN DELI TWIN DONUTS 66 EAST 161 STREET New York NY 10451,40.8187386,-73.9271644,"{lng=-73.9271644, lat=40.8187386}",$3.75 
CHELSEA DELI AND BAKERY 254 8 AVENUE New York NY 10011,40.7464969,-74.0094471,"{lng=-74.0094471, lat=40.7464969}",$4.00 
G&B TERMINAL DELI BROOKLYN TERMINAL MARKET New York NY 11236,40.6387196,-73.8948295,"{lng=-73.8948295, lat=40.63871959999999}",$4.75 
H & R GOURMET DELI & GROCERY 1071 TARGEE STREET New York NY 10304,40.6017065,-74.0913781,"{lng=-74.0913781, lat=40.6017065}",$4.25 
BROADWAY GOURMET DELI & GRILL 691 BROADWAY New York NY 11206,40.701867,-73.943418,"{lng=-73.943418, lat=40.701867}",$6.00 
GRIDDLE CAFE DELI 30-18 HUNTERS POINT AVENUE New York NY 11101,40.7404694,-73.9376212,"{lng=-73.9376212, lat=40.7404694}",$6.75 
FRANK AND JOE'S DELI 3639 EAST TREMONT AVENUE New York NY 10465,40.8282122,-73.8238883,"{lng=-73.8238883, lat=40.8282122}",$3.25 
LAS DELICIAS DE LA CASA COLOMBIANA 9001 31 AVENUE New York NY 11369,40.7659246,-73.8683697,"{lng=-73.86836970000002, lat=40.7659246}",$4.00 
GEORGE'S DELI 53-05 65 PLACE New York NY 11378,40.7224092,-73.9095279,"{lng=-73.9095279, lat=40.7224092}",$3.50 
ANGELO'S DELI 69-45 51 AVENUE New York NY 11377,40.7413334,-73.9036487,"{lng=-73.90364869999999, lat=40.74133339999999}",$3.25 
810 DELI & CAFE 810 7 AVENUE New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}",$3.50 
ROOSEVELT GOURMET DELI 460 WEST 57 STREET New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}",$5.25 
JALAPENO DELI 1629B LEXINGTON AVENUE New York NY 10029,40.790024,-73.9476907,"{lng=-73.9476907, lat=40.790024}",$5.50 
OZ DELI 2 WEST 32 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}",$5.75 
NATURALLY DELICIOUS CATERERS 487 COURT STREET New York NY 11231,40.6761357,-73.9986575,"{lng=-73.9986575, lat=40.6761357}",$4.00 
LITTLE GUJRAT DELI 946 COLUMBUS AVENUE New York NY 10025,40.7997,-73.9629269,"{lng=-73.9629269, lat=40.7997}",$5.50 
MENDY'S KOSHER DELICATESSEN 10 ROCKERFELLER PLAZA New York NY 10020,40.761111,-73.9825,"{lng=-73.9825, lat=40.761111}",$5.00 
BENY'S DELICE GOURMENT SPECIALITIES 903 FULTON STREET New York NY 11238,40.6837203,-73.9672369,"{lng=-73.9672369, lat=40.6837203}",$6.25 
RIVER DELI 2834 COLUMBIA PLACE New York NY 11201,40.692337,-73.998988,"{lng=-73.998988, lat=40.692337}",$3.00 
DELICIAS CALENAS 95-41 ROOSEVELT AVENUE New York NY 11372,40.749246,-73.8703799,"{lng=-73.8703799, lat=40.749246}",$5.75 
PLAZA DELI 40 BARRETT AVE New York NY 10302,40.6259049,-74.136768,"{lng=-74.136768, lat=40.62590489999999}",$4.75 
TUSCANY DELI 82-41 153 AVENUE New York NY 11414,40.6616787,-73.8477874,"{lng=-73.8477874, lat=40.6616787}",$5.75 
FRESH CENTRAL GOURMET DELI 650 FIRST AVENUE New York NY 10016,40.7457608,-73.971586,"{lng=-73.971586, lat=40.7457608}",$4.25 
MING'S DELIGHT 594 3 AVENUE New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}",$6.75 
TRINI DELITE ROTI SHOP 129-04 LIBERTY AVENUE New York NY 11419,40.6893355,-73.8161191,"{lng=-73.8161191, lat=40.6893355}",$6.75 
COURTLAND DELI & RESTAURANT 645 COURTLANDT AVENUE New York NY 10451,40.8189288,-73.918476,"{lng=-73.918476, lat=40.81892879999999}",$5.25 
DANNY'S DELI 224 WEST 47 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}",$3.00 
MICHELY DELI 169 WEST TREMONT AVENUE New York NY 10453,40.851095,-73.9155679,"{lng=-73.9155679, lat=40.851095}",$3.75 
Tasty Delight Bakery 89 AVENUE O New York NY 11204,40.6106002,-73.981816,"{lng=-73.981816, lat=40.6106002}",$4.00 
SHAXIAN DELICACIES 811 49 STREET New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}",$3.50 
ROCKAWAY DELI & RESTAURANT INC. 158-02 ROCKAWAY BOULEVARD New York NY 11434,40.6653776,-73.779082,"{lng=-73.779082, lat=40.6653776}",$6.75 
DELICI CORP 71 NASSAU STREET New York NY 10038,40.7096995,-74.0084243,"{lng=-74.0084243, lat=40.7096995}",$4.75 
LOS PRIMOS DELICATESSEN CORP. 236 PENNSYLVANIA AVENUE New York NY 11207,40.671957,-73.896267,"{lng=-73.896267, lat=40.671957}",$4.50 
STATUE OF LIBERTY DELI 5 FERRY TERMINAL DR New York NY 10301,40.6274394,-74.0946311,"{lng=-74.0946311, lat=40.6274394}",$4.00 
PATAL ASIA DELI GROCERY 135 EAST 28 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}",$6.00 
DELICIOUS PLACE 614 MANHATTAN AVENUE New York NY 11222,40.734807,-73.9550123,"{lng=-73.95501229999999, lat=40.734807}",$3.25 
GOURMET STOP DELI 1132 TARGEE STREET New York NY 10304,40.6002834,-74.0917274,"{lng=-74.0917274, lat=40.6002834}",$4.25 
Mill Basin Kosher Deli 5823 AVENUE T New York NY 11234,40.6155739,-73.9180116,"{lng=-73.9180116, lat=40.6155739}",$4.25 
BUNNY DELI II INC 228 WEST 231 STREET New York NY 10463,40.8803247,-73.9095279,"{lng=-73.9095279, lat=40.8803247}",$3.00 
JOHN'S DELI HERO KING III CORP 7423 AMBOY ROAD New York NY 10307,40.510108,-74.244056,"{lng=-74.24405600000001, lat=40.510108}",$4.00 
La Lomita Mexican Deli Corp 3868 10 AVENUE New York NY 10034,40.8721452,-73.9212858,"{lng=-73.92128579999999, lat=40.8721452}",$3.25 
