id,Name,Lat,Long,Lat/Long,Price,boro_name,shape_area,shape_leng,boro_code
8955,STARBUCKS COFFEE 2690 BROADWAY New York NY 10025,40.799920899999996,-73.968310200000005,"{lng=-73.96831019999999, lat=40.7999209}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8956,TRIBECA'S CORNERSTONE 327 GREENWICH STREET New York NY 10013,40.717649100000003,-74.010338200000007,"{lng=-74.01033819999999, lat=40.7176491}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8958,PIO PIO 210 EAST 34 STREET New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8961,DELICIAS MEXICANAS 2109 3 AVENUE New York NY 10029,40.791640700000002,-73.944799399999994,"{lng=-73.9447994, lat=40.79164069999999}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8962,PINKBERRY 2041 BROADWAY New York NY 10023,40.777656200000003,-73.982741500000003,"{lng=-73.9827415, lat=40.7776562}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8963,GRAMERCY STAR CAFE 23 LEXINGTON AVENUE New York NY 10010,40.739833599999997,-73.984254300000003,"{lng=-73.9842543, lat=40.7398336}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8964,MOMOFUKU NOODLE BAR 171 1 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8968,NEW MAY MAY KITCHEN 181 CLINTON STREET New York NY 10002,40.715467400000001,-73.987225699999996,"{lng=-73.9872257, lat=40.71546740000001}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8969,HOTEL CHANTELLE 92 LUDLOW STREET New York NY 10002,40.713509700000003,-73.985941400000002,"{lng=-73.9859414, lat=40.7135097}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8970,WOK 88 1570 3 AVENUE New York NY 10128,40.782603899999998,-73.950677400000004,"{lng=-73.9506774, lat=40.7826039}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8971,"TACO BELL, DUNKIN' DONUTS 80 MADISON AVENUE New York NY 10016",40.744219299999997,-73.985726099999994,"{lng=-73.9857261, lat=40.7442193}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8974,BUCEO 95 201 WEST 95 STREET New York NY 10025,40.799920899999996,-73.968310200000005,"{lng=-73.96831019999999, lat=40.7999209}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8975,WICHCRAFT 245 PARK AVENUE New York NY 10017,40.755049100000001,-73.975341099999994,"{lng=-73.97534110000001, lat=40.7550491}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8977,X CAFFE 3952 BROADWAY New York NY 10032,40.839322500000002,-73.940562000000000,"{lng=-73.940562, lat=40.8393225}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8984,SPICE 77 4 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8986,THE GRIFFIN 50 GANSEVOORT STREET New York NY 10014,40.739373999999998,-74.006834600000005,"{lng=-74.00683459999999, lat=40.739374}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8987,GOLDEN CITY CHINESE RESTAURANT 423 9 AVENUE New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8989,BAILEY'S CORNER PUB 1607 YORK AVENUE New York NY 10028,40.775257000000003,-73.947963999999999,"{lng=-73.947964, lat=40.775257}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8990,NEW YORK INSTITUTE OF TECHNOLOGY 1849 BROADWAY New York NY 10023,40.769704500000003,-73.982411099999993,"{lng=-73.9824111, lat=40.7697045}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8998,DUNKIN' DONUTS 601 2 AVENUE New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
8999,DUNKIN' DONUTS/BASKIN ROBBINS 455 PARK AVENUE SOUTH New York NY 10016,40.744852299999998,-73.982617000000005,"{lng=-73.98261699999999, lat=40.7448523}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9000,HONG KONG STATION 45 DIVISION STREET New York NY 10002,40.714021600000002,-73.995350799999997,"{lng=-73.9953508, lat=40.7140216}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9001,STARBUCKS COFFEE 110 CHURCH STREET New York NY 10007,40.713648700000000,-74.008712599999996,"{lng=-74.0087126, lat=40.7136487}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9002,MERCATO 352 WEST 39 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9003,"DUNKIN' DONUTS, BASKIN ROBBINS 243 3 AVENUE New York NY 10003",40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9011,SAZON 105 READE STREET New York NY 10013,40.715617999999999,-74.008493000000001,"{lng=-74.008493, lat=40.715618}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9021,NEW GOLDEN DRAGON CHINESE RESTAURANT 398 WEST 145 STREET New York NY 10031,40.827020900000001,-73.950677400000004,"{lng=-73.9506774, lat=40.8270209}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
19681,JUM MUM 5 ST MARKS PLACE New York NY 10003,40.729528999999999,-73.989254000000003,"{lng=-73.989254, lat=40.729529}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9027,THE FAMOUS CHICKEN PLACE 592 3 AVENUE New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9031,ARDESIA 510 WEST 52 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9032,BLUE RUIN 538 9 AVENUE New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9034,"DESSERT CLUB, CHIKALICIOUS 204 EAST 10 STREET New York NY 10003",40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9036,SAFE HORIZON 209 WEST 125 STREET New York NY 10027,40.813891200000000,-73.962432699999994,"{lng=-73.96243270000001, lat=40.8138912}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9040,VARIETY CAFE 65 BROADWAY New York NY 10006,40.707202500000001,-74.012443800000000,"{lng=-74.0124438, lat=40.7072025}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9041,CAFE EAST - URIS HALL 3022 BROADWAY New York NY 10027,40.808929200000001,-73.961364599999996,"{lng=-73.9613646, lat=40.8089292}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9046,BASERA INDIAN BISTRO 745 9 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9047,LA GUADALUPANA RESTAURANT 3825 BROADWAY New York NY 10032,40.835529999999999,-73.943986600000002,"{lng=-73.9439866, lat=40.83553}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9048,BALON 245 EAST 81 STREET New York NY 10028,40.776641200000000,-73.952146799999994,"{lng=-73.9521468, lat=40.77664120000001}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9050,LE PAIN QUOTIDIEN 70 WEST 40 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9056,JIVAMUKTEA CAFE 841 BROADWAY New York NY 10003,40.734349500000000,-73.991074400000002,"{lng=-73.9910744, lat=40.7343495}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9058,HIDEAWAY 185 DUANE STREET New York NY 10013,40.717573600000001,-74.010277400000007,"{lng=-74.01027739999999, lat=40.7175736}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9062,KING'S PIZZA 110 WEST 145 STREET New York NY 10039,40.828837700000001,-73.937451699999997,"{lng=-73.9374517, lat=40.8288377}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9063,TERROIR 413 EAST 12 STREET New York NY 10009,40.727504300000000,-73.980064499999997,"{lng=-73.9800645, lat=40.7275043}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9064,BLOCKHEADS BURRITOS 951 AMSTERDAM AVENUE New York NY 10025,40.799920899999996,-73.968310200000005,"{lng=-73.96831019999999, lat=40.7999209}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9065,KEN & COOK 19 KENMARE STREET New York NY 10012,40.720690599999998,-73.994592999999995,"{lng=-73.994593, lat=40.7206906}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9067,THE MERMAID INN 568 AMSTERDAM AVENUE New York NY 10024,40.785946400000000,-73.974187400000005,"{lng=-73.97418739999999, lat=40.7859464}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9073,AMOR CUBANO 2018 3 AVENUE New York NY 10029,40.791640700000002,-73.944799399999994,"{lng=-73.9447994, lat=40.79164069999999}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9074,STARBUCKS COFFEE 220 EAST 42 STREET New York NY 10017,40.751984600000000,-73.969779500000001,"{lng=-73.9697795, lat=40.7519846}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9080,SPIGA RISTORANTE 200 WEST 84 STREET New York NY 10024,40.785946400000000,-73.974187400000005,"{lng=-73.97418739999999, lat=40.7859464}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9081,ISABELLA'S 359 COLUMBUS AVENUE New York NY 10024,40.780481799999997,-73.976351100000002,"{lng=-73.9763511, lat=40.7804818}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9083,STARBUCKS COFFEE (STORE #13539) 14 WEST 23 STREET New York NY 10010,40.738831900000001,-73.981533700000000,"{lng=-73.98153370000001, lat=40.7388319}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9089,BAJA FRESH 465 LEXINGTON AVENUE New York NY 10017,40.753512000000001,-73.974175000000002,"{lng=-73.974175, lat=40.753512}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9091,LUNA PIENA 243 EAST 53 STREET New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9097,NONNA L.E.S. PIZZERIA 105 CLINTON STREET New York NY 10002,40.718228000000003,-73.985825000000006,"{lng=-73.98582499999999, lat=40.718228}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9098,DUNKIN' DONUTS 693 9 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9099,APOLLO THEATRE CONCESSIONS 253 WEST 125 STREET New York NY 10027,40.813891200000000,-73.962432699999994,"{lng=-73.96243270000001, lat=40.8138912}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9100,MOTHER BURGER 329 WEST 49 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9103,EAST BROADWAY RESTAURANT 94 EAST BROADWAY New York NY 10002,40.713932700000001,-73.993624400000002,"{lng=-73.9936244, lat=40.7139327}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9104,GIANO 126 EAST 7 STREET New York NY 10009,40.727504300000000,-73.980064499999997,"{lng=-73.9800645, lat=40.7275043}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9106,TACO BELL/PIZZA HUT EXPRESS 18 EAST 14 STREET New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9107,BALLARO 79 2 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9108,ZEYTINZ 24 WEST 40 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9109,CAFE 11 11 BROADWAY New York NY 10004,40.705526900000002,-74.014346000000003,"{lng=-74.014346, lat=40.7055269}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9114,GOLDEN STEAMER 143A MOTT STREET New York NY 10013,40.718774699999997,-73.996761199999995,"{lng=-73.9967612, lat=40.7187747}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9118,NEW RONG HANG RESTAURANT 38 ELDRIDGE STREET New York NY 10002,40.715630400000002,-73.992951599999998,"{lng=-73.99295160000001, lat=40.71563039999999}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9123,BARNES AND NOBLE BOOKSELLERS 97 WARREN STREET New York NY 10007,40.715613599999998,-74.011159699999993,"{lng=-74.0111597, lat=40.7156136}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9126,LA COLOMBE 270 LAFAYETTE STREET New York NY 10012,40.725063200000001,-73.997694600000003,"{lng=-73.9976946, lat=40.7250632}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9128,ARANG 9 WEST 32 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9130,LOCANDA VERDE 377 GREENWICH STREET New York NY 10013,40.721786100000003,-74.009447100000003,"{lng=-74.0094471, lat=40.7217861}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9140,THE IRON HORSE 32 CLIFF STREET New York NY 10038,40.708158500000003,-74.004953599999993,"{lng=-74.0049536, lat=40.7081585}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9143,ISLAND SALAD 420 LENOX AVENUE New York NY 10037,40.811556799999998,-73.942614800000001,"{lng=-73.9426148, lat=40.8115568}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9146,MOFONGO DEL VALLE 3340 BROADWAY New York NY 10031,40.820137699999997,-73.954711700000004,"{lng=-73.95471169999999, lat=40.8201377}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9149,CALIENTE CAB 488 3 AVENUE New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9151,SHALEL 65 WEST 70 STREET New York NY 10023,40.776905900000003,-73.980064499999997,"{lng=-73.9800645, lat=40.7769059}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9153,REGAL UNION SQUARE STADIUM 14 850 BROADWAY New York NY 10003,40.734279000000001,-73.990494999999996,"{lng=-73.990495, lat=40.734279}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9154,BISTRO MILANO 1350 AVENUE OF THE AMERICAS New York NY 10019,40.762473300000003,-73.977507399999993,"{lng=-73.9775074, lat=40.7624733}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9156,Y & Y GLATT KOSHER CATERING 4464 BROADWAY New York NY 10040,40.857059100000001,-73.932457900000003,"{lng=-73.9324579, lat=40.8570591}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9157,1 2 3 BURGER SHOT BEER 738 10 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9158,24 HOUR FITNESS 153 EAST 53 STREET New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9159,LA GOYA BAKERY 1314 ST NICHOLAS AVENUE New York NY 10033,40.845810000000000,-73.935873000000001,"{lng=-73.935873, lat=40.84581}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9168,CROWN FRIED CHICKEN 200 DYCKMAN STREET New York NY 10040,40.864832700000001,-73.927177999999998,"{lng=-73.927178, lat=40.8648327}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9169,DUNKIN DONUTS 1630 MADISON AVENUE New York NY 10029,40.795425399999999,-73.948395199999993,"{lng=-73.9483952, lat=40.7954254}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9182,BEN & JERRY'S ROCKEFELLER CENTER New York NY 10020,40.758796400000001,-73.978255300000001,"{lng=-73.9782553, lat=40.7587964}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9185,A CASA FOX 173 ORCHARD STREET New York NY 10002,40.721615800000002,-73.988640000000004,"{lng=-73.98864, lat=40.7216158}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9186,ROASTING PLANT 7577 GREENWICH AVENUE New York NY 10014,40.737158299999997,-74.001484000000005,"{lng=-74.00148399999999, lat=40.7371583}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9192,TIMMY'S BY THE RIVER 1737 YORK AVENUE New York NY 10128,40.778846000000001,-73.945363599999993,"{lng=-73.9453636, lat=40.778846}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9196,HEAVENLY REST STOP 2 EAST 90 STREET New York NY 10128,40.782603899999998,-73.950677400000004,"{lng=-73.9506774, lat=40.7826039}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9198,JUST SALAD 663 LEXINGTON AVENUE New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9200,Numero 28 Pizzeria Napoletana 176 2 AVENUE New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9204,SOFRITO 400 EAST 57 STREET New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9205,THE LUNCH BOX 420 LEXINGTON AVENUE New York NY 10017,40.753051599999999,-73.974861000000004,"{lng=-73.97486099999999, lat=40.7530516}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9207,BABAGHANOUSH 165 CHURCH STREET New York NY 10007,40.715126599999998,-74.007756400000005,"{lng=-74.00775639999999, lat=40.7151266}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9209,NO HO JUICE BAR & DELI 208 MERCER STREET New York NY 10012,40.726602399999997,-73.996582000000004,"{lng=-73.996582, lat=40.7266024}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9213,THE BRESLIN LOBBY BAR & ROOM SERVICE KITCHEN 16 WEST 29 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9221,TRIBECA BAGELS 374 CANAL STREET New York NY 10013,40.720886999999998,-74.004414999999995,"{lng=-74.004415, lat=40.720887}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9225,SCORES 536 WEST 28 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9226,KATI THAI CUISINE 347 EAST 14 STREET New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9229,AUREOLE 135 WEST 42 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9231,GUADALUPE BAR AND GRILL 597 WEST 207 STREET New York NY 10034,40.872145199999999,-73.921285800000007,"{lng=-73.92128579999999, lat=40.8721452}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9232,CRISP 110 WEST 40 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9240,DUNKIN DONUTS 3600 BROADWAY New York NY 10031,40.828368500000003,-73.948717900000005,"{lng=-73.94871789999999, lat=40.8283685}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9243,BRASSERIE COGNAC 1740 BROADWAY New York NY 10019,40.765052200000000,-73.981836200000004,"{lng=-73.9818362, lat=40.7650522}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9248,VANESSA'S DUMPLING 220 EAST 14 STREET New York NY 10003,40.732253499999999,-73.987410499999996,"{lng=-73.9874105, lat=40.7322535}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9251,DBGB KITCHEN & BAR 299 BOWERY New York NY 10003,40.724384299999997,-73.992132600000005,"{lng=-73.9921326, lat=40.7243843}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9252,TRATTORIA PESCHE PASTA 262 BLEECKER ST New York NY 10014,40.731165099999998,-74.003169799999995,"{lng=-74.0031698, lat=40.7311651}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9254,WALL STREET HOTEL 129 FRONT STREET New York NY 10005,40.705139199999998,-74.006235099999998,"{lng=-74.0062351, lat=40.7051392}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
9255,FRIEDMAN'S LUNCH 75 9 AVENUE New York NY 10011,40.746496899999997,-74.009447100000003,"{lng=-74.0094471, lat=40.7464969}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
